T_i,sigma,delta,q,eps_nonsubsampled_library,eps_subsampled_INVALID,naive_amplification_factor,invalid,reason
500,1.5,1e-05,0.5,180.36323631956728,75.74327871350647,2.381244110144457,True,aggregator observes participation A_i(t) directly; subsampling-amplification hypothesis violated -- see docs/derivations/e1_amplification.md
500,1.5,1e-05,0.7,180.36323631956728,120.89696480927104,1.491875636448865,True,aggregator observes participation A_i(t) directly; subsampling-amplification hypothesis violated -- see docs/derivations/e1_amplification.md
500,1.5,1e-05,1.0,180.36323631956728,180.36323631956728,1.0,True,aggregator observes participation A_i(t) directly; subsampling-amplification hypothesis violated -- see docs/derivations/e1_amplification.md
500,2.0,1e-05,0.05,114.11276105144964,2.768686428491117,41.215487560156454,True,aggregator observes participation A_i(t) directly; subsampling-amplification hypothesis violated -- see docs/derivations/e1_amplification.md
500,2.0,1e-05,0.1,114.11276105144964,6.034775829282069,18.909196344584874,True,aggregator observes participation A_i(t) directly; subsampling-amplification hypothesis violated -- see docs/derivations/e1_amplification.md
500,2.0,1e-05,0.2,114.11276105144964,13.694454209137481,8.332771741666717,True,aggregator observes participation A_i(t) directly; subsampling-amplification hypothesis violated -- see docs/derivations/e1_amplification.md
500,2.0,1e-05,0.3,114.11276105144964,22.749741393083838,5.016002559314416,True,aggregator observes participation A_i(t) directly; subsampling-amplification hypothesis violated -- see docs/derivations/e1_amplification.md
500,2.0,1e-05,0.5,114.11276105144964,44.520982909092325,2.563123129703969,True,aggregator observes participation A_i(t) directly; subsampling-amplification hypothesis violated -- see docs/derivations/e1_amplification.md
500,2.0,1e-05,0.7,114.11276105144964,73.85258110970261,1.5451424897654351,True,aggregator observes participation A_i(t) directly; subsampling-amplification hypothesis violated -- see docs/derivations/e1_amplification.md
500,2.0,1e-05,1.0,114.11276105144964,114.11276105144964,1.0,True,aggregator observes participation A_i(t) directly; subsampling-amplification hypothesis violated -- see docs/derivations/e1_amplification.md
500,3.0,1e-05,0.05,61.82630117770546,1.66738795219881,37.079733661367875,True,aggregator observes participation A_i(t) directly; subsampling-amplification hypothesis violated -- see docs/derivations/e1_amplification.md
500,3.0,1e-05,0.1,61.82630117770546,3.5933761579370214,17.205630154011015,True,aggregator observes participation A_i(t) directly; subsampling-amplification hypothesis violated -- see docs/derivations/e1_amplification.md
500,3.0,1e-05,0.2,61.82630117770546,7.9553743520756885,7.771639452966026,True,aggregator observes participation A_i(t) directly; subsampling-amplification hypothesis violated -- see docs/derivations/e1_amplification.md
500,3.0,1e-05,0.3,61.82630117770546,12.91645526832422,4.786630688787017,True,aggregator observes participation A_i(t) directly; subsampling-amplification hypothesis violated -- see docs/derivations/e1_amplification.md
500,3.0,1e-05,0.5,61.82630117770546,24.65562790640074,2.507593861020875,True,aggregator observes participation A_i(t) directly; subsampling-amplification hypothesis violated -- see docs/derivations/e1_amplification.md
500,3.0,1e-05,0.7,61.82630117770546,38.151026878545316,1.6205671573279254,True,aggregator observes participation A_i(t) directly; subsampling-amplification hypothesis violated -- see docs/derivations/e1_amplification.md
500,3.0,1e-05,1.0,61.82630117770546,61.82630117770546,1.0,True,aggregator observes participation A_i(t) directly; subsampling-amplification hypothesis violated -- see docs/derivations/e1_amplification.md
1000,0.5,1e-05,0.05,2300.055308722621,70.59050298689954,32.58307012133734,True,aggregator observes participation A_i(t) directly; subsampling-amplification hypothesis violated -- see docs/derivations/e1_amplification.md
1000,0.5,1e-05,0.1,2300.055308722621,208.37552761055727,11.038029921734866,True,aggregator observes participation A_i(t) directly; subsampling-amplification hypothesis violated -- see docs/derivations/e1_amplification.md
1000,0.5,1e-05,0.2,2300.055308722621,647.5122260790857,3.552141899544144,True,aggregator observes participation A_i(t) directly; subsampling-amplification hypothesis violated -- see docs/derivations/e1_amplification.md
1000,0.5,1e-05,0.3,2300.055308722621,1051.2478187973636,2.1879287334492674,True,aggregator observes participation A_i(t) directly; subsampling-amplification hypothesis violated -- see docs/derivations/e1_amplification.md
1000,0.5,1e-05,0.5,2300.055308722621,1796.5310843149778,1.2802758208882528,True,aggregator observes participation A_i(t) directly; subsampling-amplification hypothesis violated -- see docs/derivations/e1_amplification.md
1000,0.5,1e-05,0.7,2300.055308722621,2277.8480538465856,1.009749225738975,True,aggregator observes participation A_i(t) directly; subsampling-amplification hypothesis violated -- see docs/derivations/e1_amplification.md
1000,0.5,1e-05,1.0,2300.055308722621,2300.055308722621,1.0,True,aggregator observes participation A_i(t) directly; subsampling-amplification hypothesis violated -- see docs/derivations/e1_amplification.md
1000,0.8,1e-05,0.05,968.3165327927227,19.281392957592814,50.220258200350074,True,aggregator observes participation A_i(t) directly; subsampling-amplification hypothesis violated -- see docs/derivations/e1_amplification.md
1000,0.8,1e-05,0.1,968.3165327927227,45.66196009238367,21.206197255518955,True,aggregator observes participation A_i(t) directly; subsampling-amplification hypothesis violated -- see docs/derivations/e1_amplification.md
1000,0.8,1e-05,0.2,968.3165327927227,130.6023700201072,7.41423400389781,True,aggregator observes participation A_i(t) directly; subsampling-amplification hypothesis violated -- see docs/derivations/e1_amplification.md
1000,0.8,1e-05,0.3,968.3165327927227,258.5440575422658,3.7452670233367322,True,aggregator observes participation A_i(t) directly; subsampling-amplification hypothesis violated -- see docs/derivations/e1_amplification.md
1000,0.8,1e-05,0.5,968.3165327927227,560.0372866156189,1.7290215418412416,True,aggregator observes participation A_i(t) directly; subsampling-amplification hypothesis violated -- see docs/derivations/e1_amplification.md
1000,0.8,1e-05,0.7,968.3165327927227,840.6122021970152,1.1519182451336547,True,aggregator observes participation A_i(t) directly; subsampling-amplification hypothesis violated -- see docs/derivations/e1_amplification.md
1000,0.8,1e-05,1.0,968.3165327927227,968.3165327927227,1.0,True,aggregator observes participation A_i(t) directly; subsampling-amplification hypothesis violated -- see docs/derivations/e1_amplification.md
1000,1.0,1e-05,0.05,648.7831535359722,12.014285216252706,54.00097815709504,True,aggregator observes participation A_i(t) directly; subsampling-amplification hypothesis violated -- see docs/derivations/e1_amplification.md
1000,1.0,1e-05,0.1,648.7831535359722,27.174652432172714,23.874570434905085,True,aggregator observes participation A_i(t) directly; subsampling-amplification hypothesis violated -- see docs/derivations/e1_amplification.md
1000,1.0,1e-05,0.2,648.7831535359722,74.64188394620525,8.691945047951272,True,aggregator observes participation A_i(t) directly; subsampling-amplification hypothesis violated -- see docs/derivations/e1_amplification.md
1000,1.0,1e-05,0.3,648.7831535359722,143.5490024550264,4.519593605251521,True,aggregator observes participation A_i(t) directly; subsampling-amplification hypothesis violated -- see docs/derivations/e1_amplification.md
1000,1.0,1e-05,0.5,648.7831535359722,327.7868094564957,1.9792838967856015,True,aggregator observes participation A_i(t) directly; subsampling-amplification hypothesis violated -- see docs/derivations/e1_amplification.md
1000,1.0,1e-05,0.7,648.7831535359722,519.0015525901371,1.2500601400865665,True,aggregator observes participation A_i(t) directly; subsampling-amplification hypothesis violated -- see docs/derivations/e1_amplification.md
1000,1.0,1e-05,1.0,648.7831535359722,648.7831535359722,1.0,True,aggregator observes participation A_i(t) directly; subsampling-amplification hypothesis violated -- see docs/derivations/e1_amplification.md
1000,1.5,1e-05,0.05,320.8463353241697,6.0190106550355535,53.305493828250164,True,aggregator observes participation A_i(t) directly; subsampling-amplification hypothesis violated -- see docs/derivations/e1_amplification.md
1000,1.5,1e-05,0.1,320.8463353241697,13.61892517793202,23.558858803634966,True,aggregator observes participation A_i(t) directly; subsampling-amplification hypothesis violated -- see docs/derivations/e1_amplification.md
1000,1.5,1e-05,0.2,320.8463353241697,32.29476239886465,9.934934072636166,True,aggregator observes participation A_i(t) directly; subsampling-amplification hypothesis violated -- see docs/derivations/e1_amplification.md
1000,1.5,1e-05,0.3,320.8463353241697,59.41804484537917,5.399813072932528,True,aggregator observes participation A_i(t) directly; subsampling-amplification hypothesis violated -- see docs/derivations/e1_amplification.md
1000,1.5,1e-05,0.5,320.8463353241697,141.03368613333714,2.2749624158644814,True,aggregator observes participation A_i(t) directly; subsampling-amplification hypothesis violated -- see docs/derivations/e1_amplification.md
1000,1.5,1e-05,0.7,320.8463353241697,227.94127559361354,1.407583310607564,True,aggregator observes participation A_i(t) directly; subsampling-amplification hypothesis violated -- see docs/derivations/e1_amplification.md
1000,1.5,1e-05,1.0,320.8463353241697,320.8463353241697,1.0,True,aggregator observes participation A_i(t) directly; subsampling-amplification hypothesis violated -- see docs/derivations/e1_amplification.md
1000,2.0,1e-05,0.05,198.53602074149228,4.024274175750255,49.3346159011342,True,aggregator observes participation A_i(t) directly; subsampling-amplification hypothesis violated -- see docs/derivations/e1_amplification.md
1000,2.0,1e-05,0.1,198.53602074149228,8.9470085241956,22.190212539150576,True,aggregator observes participation A_i(t) directly; subsampling-amplification hypothesis violated -- see docs/derivations/e1_amplification.md
1000,2.0,1e-05,0.2,198.53602074149228,21.177935858436967,9.374663426530237,True,aggregator observes participation A_i(t) directly; subsampling-amplification hypothesis violated -- see docs/derivations/e1_amplification.md
1000,2.0,1e-05,0.3,198.53602074149228,35.42967291677488,5.603665074974246,True,aggregator observes participation A_i(t) directly; subsampling-amplification hypothesis violated -- see docs/derivations/e1_amplification.md
1000,2.0,1e-05,0.5,198.53602074149228,78.97215594879185,2.514000261943331,True,aggregator observes participation A_i(t) directly; subsampling-amplification hypothesis violated -- see docs/derivations/e1_amplification.md
1000,2.0,1e-05,0.7,198.53602074149228,133.41891088520975,1.4880650683193453,True,aggregator observes participation A_i(t) directly; subsampling-amplification hypothesis violated -- see docs/derivations/e1_amplification.md
1000,2.0,1e-05,1.0,198.53602074149228,198.53602074149228,1.0,True,aggregator observes participation A_i(t) directly; subsampling-amplification hypothesis violated -- see docs/derivations/e1_amplification.md
1000,3.0,1e-05,0.05,104.1484568240202,2.421912054633049,43.00257584695826,True,aggregator observes participation A_i(t) directly; subsampling-amplification hypothesis violated -- see docs/derivations/e1_amplification.md
1000,3.0,1e-05,0.1,104.1484568240202,5.288118376662233,19.69480435302904,True,aggregator observes participation A_i(t) directly; subsampling-amplification hypothesis violated -- see docs/derivations/e1_amplification.md
1000,3.0,1e-05,0.2,104.1484568240202,11.97603338970513,8.696406684499442,True,aggregator observes participation A_i(t) directly; subsampling-amplification hypothesis violated -- see docs/derivations/e1_amplification.md
1000,3.0,1e-05,0.3,104.1484568240202,20.64990879270747,5.043531081396364,True,aggregator observes participation A_i(t) directly; subsampling-amplification hypothesis violated -- see docs/derivations/e1_amplification.md
1000,3.0,1e-05,0.5,104.1484568240202,39.24144594340868,2.654042284125207,True,aggregator observes participation A_i(t) directly; subsampling-amplification hypothesis violated -- see docs/derivations/e1_amplification.md
1000,3.0,1e-05,0.7,104.1484568240202,66.23224388769783,1.572473627809023,True,aggregator observes participation A_i(t) directly; subsampling-amplification hypothesis violated -- see docs/derivations/e1_amplification.md
1000,3.0,1e-05,1.0,104.1484568240202,104.1484568240202,1.0,True,aggregator observes participation A_i(t) directly; subsampling-amplification hypothesis violated -- see docs/derivations/e1_amplification.md
